amount,#total,#benign,#fraud,%fraud
611.91,1,0,1,100.0
559.14,1,0,1,100.0
215.82,1,0,1,100.0
372.05,1,0,1,100.0
517.95,1,0,1,100.0
454.94,1,0,1,100.0
233.8,1,0,1,100.0
433.33,1,0,1,100.0
611.23,1,0,1,100.0
1087.14,1,0,1,100.0
383.84,1,0,1,100.0
339.53,1,0,1,100.0
387.52,1,0,1,100.0
301.0,1,0,1,100.0
4375.89,1,0,1,100.0
715.67,1,0,1,100.0
694.91,1,0,1,100.0
691.39,1,0,1,100.0
520.09,1,0,1,100.0
172.56,1,0,1,100.0
294.68,1,0,1,100.0
260.48,1,0,1,100.0
4175.83,1,0,1,100.0
2909.97,1,0,1,100.0
654.94,1,0,1,100.0
1350.01,1,0,1,100.0
338.43,1,0,1,100.0
449.32,1,0,1,100.0
698.94,1,0,1,100.0
883.16,1,0,1,100.0
142.13,1,0,1,100.0
557.4,1,0,1,100.0
289.19,1,0,1,100.0
659.63,1,0,1,100.0
1021.6,1,0,1,100.0
955.34,1,0,1,100.0
138.63,1,0,1,100.0
952.31,1,0,1,100.0
273.69,1,0,1,100.0
390.66,1,0,1,100.0
1608.66,1,0,1,100.0
2657.35,1,0,1,100.0
271.02,1,0,1,100.0
465.37,1,0,1,100.0
257.19,1,0,1,100.0
420.1,1,0,1,100.0
532.02,1,0,1,100.0
310.54,1,0,1,100.0
431.88,1,0,1,100.0
355.52,1,0,1,100.0
637.86,1,0,1,100.0
696.49,1,0,1,100.0
649.1,1,0,1,100.0
212.26,1,0,1,100.0
319.96,1,0,1,100.0
454.59,1,0,1,100.0
632.59,1,0,1,100.0
353.69,1,0,1,100.0
837.46,1,0,1,100.0
152.8,1,0,1,100.0
133.05,1,0,1,100.0
840.31,1,0,1,100.0
1331.09,1,0,1,100.0
4221.57,1,0,1,100.0
1688.02,1,0,1,100.0
5448.07,1,0,1,100.0
5337.77,1,0,1,100.0
2502.26,1,0,1,100.0
589.21,1,0,1,100.0
949.49,1,0,1,100.0
794.96,1,0,1,100.0
790.85,1,0,1,100.0
502.09,1,0,1,100.0
369.29,1,0,1,100.0
466.62,1,0,1,100.0
352.2,1,0,1,100.0
354.22,1,0,1,100.0
304.06,1,0,1,100.0
120.85,1,0,1,100.0
506.9,1,0,1,100.0
385.29,1,0,1,100.0
885.85,1,0,1,100.0
465.86,1,0,1,100.0
528.45,1,0,1,100.0
2431.87,1,0,1,100.0
868.87,1,0,1,100.0
184.25,1,0,1,100.0
346.65,1,0,1,100.0
964.3,1,0,1,100.0
293.37,1,0,1,100.0
1330.03,1,0,1,100.0
5771.18,1,0,1,100.0
317.26,1,0,1,100.0
2364.02,1,0,1,100.0
2113.29,1,0,1,100.0
310.53,1,0,1,100.0
257.1,1,0,1,100.0
587.38,1,0,1,100.0
497.36,1,0,1,100.0
500.86,1,0,1,100.0
729.12,1,0,1,100.0
512.13,1,0,1,100.0
272.09,1,0,1,100.0
3905.2,1,0,1,100.0
2070.36,1,0,1,100.0
491.46,1,0,1,100.0
207.97,1,0,1,100.0
285.73,1,0,1,100.0
299.64,1,0,1,100.0
481.91,1,0,1,100.0
549.03,1,0,1,100.0
281.93,1,0,1,100.0
2859.43,1,0,1,100.0
4177.26,1,0,1,100.0
705.42,1,0,1,100.0
146.7,1,0,1,100.0
232.24,1,0,1,100.0
274.54,1,0,1,100.0
719.74,1,0,1,100.0
294.23,1,0,1,100.0
366.57,1,0,1,100.0
1150.44,1,0,1,100.0
1090.44,1,0,1,100.0
475.95,1,0,1,100.0
227.11,1,0,1,100.0
601.29,1,0,1,100.0
914.82,1,0,1,100.0
621.87,1,0,1,100.0
284.03,1,0,1,100.0
246.18,1,0,1,100.0
757.12,1,0,1,100.0
690.01,1,0,1,100.0
340.15,1,0,1,100.0
388.01,1,0,1,100.0
351.73,1,0,1,100.0
536.8,1,0,1,100.0
885.57,1,0,1,100.0
1197.16,1,0,1,100.0
437.57,1,0,1,100.0
385.85,1,0,1,100.0
1032.72,1,0,1,100.0
350.32,1,0,1,100.0
291.52,1,0,1,100.0
678.3,1,0,1,100.0
544.14,1,0,1,100.0
234.76,1,0,1,100.0
906.87,1,0,1,100.0
205.43,1,0,1,100.0
238.65,1,0,1,100.0
419.27,1,0,1,100.0
379.28,1,0,1,100.0
638.97,1,0,1,100.0
392.35,1,0,1,100.0
423.57,1,0,1,100.0
523.1,1,0,1,100.0
590.1,1,0,1,100.0
390.63,1,0,1,100.0
964.91,1,0,1,100.0
395.61,1,0,1,100.0
926.06,1,0,1,100.0
805.91,1,0,1,100.0
540.7,1,0,1,100.0
350.58,1,0,1,100.0
276.31,1,0,1,100.0
187.59,1,0,1,100.0
376.97,1,0,1,100.0
297.62,1,0,1,100.0
367.83,1,0,1,100.0
215.21,1,0,1,100.0
438.55,1,0,1,100.0
442.07,1,0,1,100.0
390.99,1,0,1,100.0
153.99,1,0,1,100.0
408.29,1,0,1,100.0
669.91,1,0,1,100.0
350.72,1,0,1,100.0
200.85,1,0,1,100.0
234.73,1,0,1,100.0
698.48,1,0,1,100.0
707.91,1,0,1,100.0
191.13,1,0,1,100.0
2510.55,1,0,1,100.0
4076.42,1,0,1,100.0
317.01,1,0,1,100.0
248.4,1,0,1,100.0
356.59,1,0,1,100.0
230.1,1,0,1,100.0
1566.97,1,0,1,100.0
2413.18,1,0,1,100.0
343.02,1,0,1,100.0
250.5,1,0,1,100.0
298.3,1,0,1,100.0
417.68,1,0,1,100.0
295.48,1,0,1,100.0
4969.59,1,0,1,100.0
3079.64,1,0,1,100.0
220.31,1,0,1,100.0
594.42,1,0,1,100.0
263.47,1,0,1,100.0
1081.97,1,0,1,100.0
2372.22,1,0,1,100.0
1191.42,1,0,1,100.0
512.48,1,0,1,100.0
351.9,1,0,1,100.0
395.07,1,0,1,100.0
552.3,1,0,1,100.0
390.07,1,0,1,100.0
907.94,1,0,1,100.0
382.17,1,0,1,100.0
477.46,1,0,1,100.0
229.14,1,0,1,100.0
239.43,1,0,1,100.0
532.32,1,0,1,100.0
313.0,1,0,1,100.0
886.7,1,0,1,100.0
458.43,1,0,1,100.0
595.16,1,0,1,100.0
2017.67,1,0,1,100.0
149.22,1,0,1,100.0
785.08,1,0,1,100.0
768.7,1,0,1,100.0
1649.5,1,0,1,100.0
2929.84,1,0,1,100.0
516.58,1,0,1,100.0
259.37,1,0,1,100.0
333.94,1,0,1,100.0
661.42,1,0,1,100.0
622.29,1,0,1,100.0
255.84,1,0,1,100.0
303.39,1,0,1,100.0
210.79,1,0,1,100.0
323.24,1,0,1,100.0
421.66,1,0,1,100.0
825.64,1,0,1,100.0
168.88,1,0,1,100.0
324.34,1,0,1,100.0
372.5,1,0,1,100.0
135.01,1,0,1,100.0
305.25,1,0,1,100.0
526.32,1,0,1,100.0
530.99,1,0,1,100.0
853.6,1,0,1,100.0
369.28,1,0,1,100.0
524.27,1,0,1,100.0
307.44,1,0,1,100.0
3902.93,1,0,1,100.0
2590.21,1,0,1,100.0
741.51,1,0,1,100.0
633.79,1,0,1,100.0
1179.38,1,0,1,100.0
903.76,1,0,1,100.0
340.2,1,0,1,100.0
248.34,1,0,1,100.0
201.54,1,0,1,100.0
490.99,1,0,1,100.0
226.5,1,0,1,100.0
531.43,1,0,1,100.0
331.54,1,0,1,100.0
450.9,1,0,1,100.0
794.27,1,0,1,100.0
212.39,1,0,1,100.0
389.7,1,0,1,100.0
570.25,1,0,1,100.0
536.53,1,0,1,100.0
276.93,1,0,1,100.0
312.16,1,0,1,100.0
394.05,1,0,1,100.0
330.65,1,0,1,100.0
424.99,1,0,1,100.0
548.91,1,0,1,100.0
527.29,1,0,1,100.0
402.17,1,0,1,100.0
771.1,1,0,1,100.0
879.95,1,0,1,100.0
805.01,1,0,1,100.0
757.85,1,0,1,100.0
902.89,1,0,1,100.0
434.5,1,0,1,100.0
339.07,1,0,1,100.0
638.84,1,0,1,100.0
451.63,1,0,1,100.0
166.69,1,0,1,100.0
891.17,1,0,1,100.0
1071.69,1,0,1,100.0
630.86,1,0,1,100.0
139.37,1,0,1,100.0
391.05,1,0,1,100.0
1073.59,1,0,1,100.0
270.04,1,0,1,100.0
262.48,1,0,1,100.0
639.55,1,0,1,100.0
296.36,1,0,1,100.0
270.97,1,0,1,100.0
482.97,1,0,1,100.0
793.44,1,0,1,100.0
300.79,1,0,1,100.0
607.32,1,0,1,100.0
396.52,1,0,1,100.0
631.79,1,0,1,100.0
247.1,1,0,1,100.0
266.49,1,0,1,100.0
4810.7,1,0,1,100.0
2450.37,1,0,1,100.0
514.56,1,0,1,100.0
390.24,1,0,1,100.0
685.93,1,0,1,100.0
335.35,1,0,1,100.0
294.82,1,0,1,100.0
953.75,1,0,1,100.0
4043.62,1,0,1,100.0
223.24,1,0,1,100.0
300.97,1,0,1,100.0
247.61,1,0,1,100.0
374.97,1,0,1,100.0
483.14,1,0,1,100.0
312.39,1,0,1,100.0
6532.45,1,0,1,100.0
6590.61,1,0,1,100.0
312.28,1,0,1,100.0
515.87,1,0,1,100.0
320.04,1,0,1,100.0
237.5,1,0,1,100.0
645.17,1,0,1,100.0
1107.41,1,0,1,100.0
369.49,1,0,1,100.0
783.09,1,0,1,100.0
294.06,1,0,1,100.0
243.94,1,0,1,100.0
239.14,1,0,1,100.0
532.89,1,0,1,100.0
677.91,1,0,1,100.0
217.91,1,0,1,100.0
520.43,1,0,1,100.0
470.06,1,0,1,100.0
4043.96,1,0,1,100.0
2938.68,1,0,1,100.0
380.26,1,0,1,100.0
351.29,1,0,1,100.0
441.59,1,0,1,100.0
5821.37,1,0,1,100.0
1771.06,1,0,1,100.0
1042.53,1,0,1,100.0
457.75,1,0,1,100.0
415.91,1,0,1,100.0
963.62,1,0,1,100.0
751.48,1,0,1,100.0
311.24,1,0,1,100.0
211.11,1,0,1,100.0
261.71,1,0,1,100.0
855.66,1,0,1,100.0
788.44,1,0,1,100.0
568.49,1,0,1,100.0
213.91,1,0,1,100.0
906.3,1,0,1,100.0
360.74,1,0,1,100.0
701.03,1,0,1,100.0
471.85,1,0,1,100.0
496.86,1,0,1,100.0
914.33,1,0,1,100.0
565.94,1,0,1,100.0
248.04,1,0,1,100.0
190.59,1,0,1,100.0
571.85,1,0,1,100.0
142.26,1,0,1,100.0
255.4,1,0,1,100.0
1167.2,1,0,1,100.0
469.24,1,0,1,100.0
324.16,1,0,1,100.0
329.27,1,0,1,100.0
304.08,1,0,1,100.0
202.54,1,0,1,100.0
313.02,1,0,1,100.0
151.92,1,0,1,100.0
373.51,1,0,1,100.0
1083.14,1,0,1,100.0
414.43,1,0,1,100.0
666.65,1,0,1,100.0
225.31,1,0,1,100.0
304.89,1,0,1,100.0
546.4,1,0,1,100.0
244.19,1,0,1,100.0
307.22,1,0,1,100.0
288.04,1,0,1,100.0
696.33,1,0,1,100.0
304.56,1,0,1,100.0
637.31,1,0,1,100.0
114.98,1,0,1,100.0
524.19,1,0,1,100.0
5749.28,1,0,1,100.0
2667.58,1,0,1,100.0
417.81,1,0,1,100.0
421.39,1,0,1,100.0
295.69,1,0,1,100.0
529.13,1,0,1,100.0
1000.42,1,0,1,100.0
668.12,1,0,1,100.0
400.7,1,0,1,100.0
853.54,1,0,1,100.0
349.47,1,0,1,100.0
298.55,1,0,1,100.0
861.78,1,0,1,100.0
2331.43,1,0,1,100.0
508.02,1,0,1,100.0
237.15,1,0,1,100.0
903.0,1,0,1,100.0
845.7,1,0,1,100.0
1008.02,1,0,1,100.0
329.29,1,0,1,100.0
390.93,1,0,1,100.0
364.94,1,0,1,100.0
503.72,1,0,1,100.0
297.26,1,0,1,100.0
394.68,1,0,1,100.0
856.15,1,0,1,100.0
276.28,1,0,1,100.0
1108.43,1,0,1,100.0
887.06,1,0,1,100.0
384.78,1,0,1,100.0
219.51,1,0,1,100.0
745.27,1,0,1,100.0
329.22,1,0,1,100.0
755.53,1,0,1,100.0
208.06,1,0,1,100.0
308.41,1,0,1,100.0
221.39,1,0,1,100.0
337.3,1,0,1,100.0
925.48,1,0,1,100.0
509.66,1,0,1,100.0
289.84,1,0,1,100.0
331.55,1,0,1,100.0
587.85,1,0,1,100.0
518.69,1,0,1,100.0
532.27,1,0,1,100.0
213.03,1,0,1,100.0
443.86,1,0,1,100.0
303.4,1,0,1,100.0
242.3,1,0,1,100.0
254.23,1,0,1,100.0
2855.07,1,0,1,100.0
561.06,1,0,1,100.0
1087.58,1,0,1,100.0
955.37,1,0,1,100.0
340.72,1,0,1,100.0
313.52,1,0,1,100.0
451.19,1,0,1,100.0
197.01,1,0,1,100.0
279.71,1,0,1,100.0
682.0,1,0,1,100.0
247.22,1,0,1,100.0
791.45,1,0,1,100.0
464.07,1,0,1,100.0
152.03,1,0,1,100.0
540.69,1,0,1,100.0
389.05,1,0,1,100.0
393.26,1,0,1,100.0
415.01,1,0,1,100.0
193.92,1,0,1,100.0
254.75,1,0,1,100.0
356.34,1,0,1,100.0
160.61,1,0,1,100.0
312.03,1,0,1,100.0
309.27,1,0,1,100.0
385.95,1,0,1,100.0
1129.53,1,0,1,100.0
467.51,1,0,1,100.0
668.46,1,0,1,100.0
529.62,1,0,1,100.0
338.8,1,0,1,100.0
354.32,1,0,1,100.0
208.02,1,0,1,100.0
511.38,1,0,1,100.0
457.77,1,0,1,100.0
3491.53,1,0,1,100.0
7665.56,1,0,1,100.0
714.26,1,0,1,100.0
625.21,1,0,1,100.0
158.36,1,0,1,100.0
4471.7,1,0,1,100.0
2610.66,1,0,1,100.0
704.96,1,0,1,100.0
340.26,1,0,1,100.0
756.07,1,0,1,100.0
665.26,1,0,1,100.0
939.87,1,0,1,100.0
266.26,1,0,1,100.0
703.85,1,0,1,100.0
418.66,1,0,1,100.0
255.93,1,0,1,100.0
715.55,1,0,1,100.0
1275.07,1,0,1,100.0
3762.11,1,0,1,100.0
803.39,1,0,1,100.0
636.91,1,0,1,100.0
209.29,1,0,1,100.0
996.38,1,0,1,100.0
390.61,1,0,1,100.0
4630.1,1,0,1,100.0
4953.41,1,0,1,100.0
234.26,1,0,1,100.0
351.65,1,0,1,100.0
222.22,1,0,1,100.0
162.41,1,0,1,100.0
4344.03,1,0,1,100.0
2404.51,1,0,1,100.0
339.26,1,0,1,100.0
345.53,1,0,1,100.0
383.89,1,0,1,100.0
594.68,1,0,1,100.0
840.03,1,0,1,100.0
304.91,1,0,1,100.0
823.2,1,0,1,100.0
584.12,1,0,1,100.0
577.91,1,0,1,100.0
1156.66,1,0,1,100.0
450.18,1,0,1,100.0
225.67,1,0,1,100.0
263.66,1,0,1,100.0
431.21,1,0,1,100.0
257.44,1,0,1,100.0
392.63,1,0,1,100.0
360.34,1,0,1,100.0
489.86,1,0,1,100.0
160.69,1,0,1,100.0
707.85,1,0,1,100.0
631.82,1,0,1,100.0
499.19,1,0,1,100.0
316.53,1,0,1,100.0
370.36,1,0,1,100.0
520.77,1,0,1,100.0
196.38,1,0,1,100.0
541.33,1,0,1,100.0
803.34,1,0,1,100.0
462.6,1,0,1,100.0
546.04,1,0,1,100.0
466.92,1,0,1,100.0
569.97,1,0,1,100.0
625.24,1,0,1,100.0
251.67,1,0,1,100.0
626.3,1,0,1,100.0
331.04,1,0,1,100.0
1262.35,1,0,1,100.0
6649.49,1,0,1,100.0
542.58,1,0,1,100.0
510.36,1,0,1,100.0
644.31,1,0,1,100.0
705.97,1,0,1,100.0
247.14,1,0,1,100.0
183.0,1,0,1,100.0
152.24,1,0,1,100.0
499.07,1,0,1,100.0
232.13,1,0,1,100.0
644.44,1,0,1,100.0
2410.7,1,0,1,100.0
1571.14,1,0,1,100.0
619.07,1,0,1,100.0
353.37,1,0,1,100.0
411.14,1,0,1,100.0
654.53,1,0,1,100.0
274.26,1,0,1,100.0
202.17,1,0,1,100.0
228.86,1,0,1,100.0
1025.4,1,0,1,100.0
211.12,1,0,1,100.0
289.73,1,0,1,100.0
161.38,1,0,1,100.0
359.0,1,0,1,100.0
316.43,1,0,1,100.0
415.31,1,0,1,100.0
655.06,1,0,1,100.0
369.23,1,0,1,100.0
551.95,1,0,1,100.0
533.17,1,0,1,100.0
362.43,1,0,1,100.0
354.14,1,0,1,100.0
598.25,1,0,1,100.0
569.19,1,0,1,100.0
373.54,1,0,1,100.0
117.59,1,0,1,100.0
1003.97,1,0,1,100.0
223.13,1,0,1,100.0
1057.09,1,0,1,100.0
485.28,1,0,1,100.0
244.46,1,0,1,100.0
228.21,1,0,1,100.0
523.67,1,0,1,100.0
570.68,1,0,1,100.0
800.18,1,0,1,100.0
518.76,1,0,1,100.0
473.26,1,0,1,100.0
783.12,1,0,1,100.0
274.2,1,0,1,100.0
227.34,1,0,1,100.0
588.31,1,0,1,100.0
3680.16,1,0,1,100.0
391.91,1,0,1,100.0
229.38,1,0,1,100.0
438.27,1,0,1,100.0
291.57,1,0,1,100.0
378.63,1,0,1,100.0
395.71,1,0,1,100.0
495.43,1,0,1,100.0
600.34,1,0,1,100.0
3597.32,1,0,1,100.0
4038.22,1,0,1,100.0
287.94,1,0,1,100.0
412.86,1,0,1,100.0
270.72,1,0,1,100.0
556.99,1,0,1,100.0
471.98,1,0,1,100.0
308.34,1,0,1,100.0
904.07,1,0,1,100.0
175.45,1,0,1,100.0
365.63,1,0,1,100.0
735.39,1,0,1,100.0
1299.99,1,0,1,100.0
5856.7,1,0,1,100.0
1102.37,1,0,1,100.0
624.97,1,0,1,100.0
235.84,1,0,1,100.0
368.26,1,0,1,100.0
274.99,1,0,1,100.0
360.47,1,0,1,100.0
141.59,1,0,1,100.0
417.31,1,0,1,100.0
274.36,1,0,1,100.0
537.47,1,0,1,100.0
371.12,1,0,1,100.0
254.47,1,0,1,100.0
503.26,1,0,1,100.0
452.56,1,0,1,100.0
148.02,1,0,1,100.0
732.18,1,0,1,100.0
627.66,1,0,1,100.0
390.21,1,0,1,100.0
485.09,1,0,1,100.0
215.55,1,0,1,100.0
520.53,1,0,1,100.0
886.25,1,0,1,100.0
1289.13,1,0,1,100.0
547.77,1,0,1,100.0
571.69,1,0,1,100.0
1807.68,1,0,1,100.0
1965.81,1,0,1,100.0
397.02,1,0,1,100.0
695.5,1,0,1,100.0
212.98,1,0,1,100.0
372.46,1,0,1,100.0
510.94,1,0,1,100.0
285.4,1,0,1,100.0
245.24,1,0,1,100.0
151.0,1,0,1,100.0
468.62,1,0,1,100.0
331.7,1,0,1,100.0
548.94,1,0,1,100.0
432.62,1,0,1,100.0
305.45,1,0,1,100.0
648.12,1,0,1,100.0
699.09,1,0,1,100.0
565.11,1,0,1,100.0
173.01,1,0,1,100.0
373.12,1,0,1,100.0
304.76,1,0,1,100.0
970.77,1,0,1,100.0
779.47,1,0,1,100.0
357.62,1,0,1,100.0
587.66,1,0,1,100.0
268.4,1,0,1,100.0
458.75,1,0,1,100.0
308.47,1,0,1,100.0
380.41,1,0,1,100.0
448.47,1,0,1,100.0
270.32,1,0,1,100.0
528.94,1,0,1,100.0
895.82,1,0,1,100.0
2757.95,1,0,1,100.0
155.92,1,0,1,100.0
301.72,1,0,1,100.0
271.43,1,0,1,100.0
390.35,1,0,1,100.0
904.51,1,0,1,100.0
411.01,1,0,1,100.0
694.76,1,0,1,100.0
525.12,1,0,1,100.0
325.41,1,0,1,100.0
1090.8,1,0,1,100.0
647.11,1,0,1,100.0
590.58,1,0,1,100.0
263.24,1,0,1,100.0
541.66,1,0,1,100.0
218.99,1,0,1,100.0
862.03,1,0,1,100.0
220.0,1,0,1,100.0
426.65,1,0,1,100.0
748.51,1,0,1,100.0
576.55,1,0,1,100.0
740.61,1,0,1,100.0
818.32,1,0,1,100.0
456.97,1,0,1,100.0
263.19,1,0,1,100.0
464.94,1,0,1,100.0
553.03,1,0,1,100.0
434.86,1,0,1,100.0
434.26,1,0,1,100.0
232.3,1,0,1,100.0
310.06,1,0,1,100.0
320.13,1,0,1,100.0
292.35,1,0,1,100.0
204.85,1,0,1,100.0
1028.58,1,0,1,100.0
554.6,1,0,1,100.0
814.8,1,0,1,100.0
4170.56,1,0,1,100.0
4774.78,1,0,1,100.0
270.96,1,0,1,100.0
453.4,1,0,1,100.0
455.07,1,0,1,100.0
845.68,1,0,1,100.0
572.95,1,0,1,100.0
264.66,1,0,1,100.0
618.61,1,0,1,100.0
198.97,1,0,1,100.0
286.56,1,0,1,100.0
538.58,1,0,1,100.0
4846.15,1,0,1,100.0
1451.14,1,0,1,100.0
410.63,1,0,1,100.0
602.25,1,0,1,100.0
932.71,1,0,1,100.0
305.89,1,0,1,100.0
341.13,1,0,1,100.0
339.69,1,0,1,100.0
553.6,1,0,1,100.0
434.04,1,0,1,100.0
450.11,1,0,1,100.0
150.02,1,0,1,100.0
2792.32,1,0,1,100.0
6163.01,1,0,1,100.0
209.9,1,0,1,100.0
1195.59,1,0,1,100.0
210.76,1,0,1,100.0
360.05,1,0,1,100.0
474.82,1,0,1,100.0
668.39,1,0,1,100.0
314.44,1,0,1,100.0
574.99,1,0,1,100.0
228.66,1,0,1,100.0
167.45,1,0,1,100.0
425.83,1,0,1,100.0
112.94,1,0,1,100.0
332.65,1,0,1,100.0
273.89,1,0,1,100.0
203.28,1,0,1,100.0
762.19,1,0,1,100.0
646.87,1,0,1,100.0
1135.16,1,0,1,100.0
667.66,1,0,1,100.0
262.27,1,0,1,100.0
275.77,1,0,1,100.0
3881.78,1,0,1,100.0
3085.69,1,0,1,100.0
542.44,1,0,1,100.0
438.35,1,0,1,100.0
441.96,1,0,1,100.0
576.42,1,0,1,100.0
367.16,1,0,1,100.0
1921.75,1,0,1,100.0
4001.67,1,0,1,100.0
280.65,1,0,1,100.0
855.27,1,0,1,100.0
524.78,1,0,1,100.0
806.61,1,0,1,100.0
616.24,1,0,1,100.0
550.15,1,0,1,100.0
3537.59,1,0,1,100.0
3329.24,1,0,1,100.0
1117.53,1,0,1,100.0
170.17,1,0,1,100.0
280.32,1,0,1,100.0
437.79,1,0,1,100.0
166.89,1,0,1,100.0
266.87,1,0,1,100.0
282.66,1,0,1,100.0
1151.77,1,0,1,100.0
2464.4,1,0,1,100.0
2914.17,1,0,1,100.0
917.47,1,0,1,100.0
1039.79,1,0,1,100.0
627.28,1,0,1,100.0
266.47,1,0,1,100.0
291.2,1,0,1,100.0
407.82,1,0,1,100.0
383.12,1,0,1,100.0
451.01,1,0,1,100.0
219.29,1,0,1,100.0
396.42,1,0,1,100.0
1025.33,1,0,1,100.0
762.57,1,0,1,100.0
781.09,1,0,1,100.0
564.48,1,0,1,100.0
1399.56,1,0,1,100.0
188.66,1,0,1,100.0
589.66,1,0,1,100.0
257.11,1,0,1,100.0
161.58,1,0,1,100.0
353.51,1,0,1,100.0
245.18,1,0,1,100.0
858.21,1,0,1,100.0
420.37,1,0,1,100.0
431.27,1,0,1,100.0
164.94,1,0,1,100.0
942.45,1,0,1,100.0
599.45,1,0,1,100.0
773.41,1,0,1,100.0
522.97,1,0,1,100.0
591.42,1,0,1,100.0
423.9,1,0,1,100.0
465.82,1,0,1,100.0
527.31,1,0,1,100.0
580.01,1,0,1,100.0
3362.94,1,0,1,100.0
307.08,1,0,1,100.0
280.83,1,0,1,100.0
524.21,1,0,1,100.0
514.37,1,0,1,100.0
229.43,1,0,1,100.0
350.38,1,0,1,100.0
810.95,1,0,1,100.0
470.22,1,0,1,100.0
234.1,1,0,1,100.0
766.36,1,0,1,100.0
1606.29,1,0,1,100.0
2725.28,1,0,1,100.0
364.34,1,0,1,100.0
446.97,1,0,1,100.0
425.72,1,0,1,100.0
1046.25,1,0,1,100.0
333.47,1,0,1,100.0
500.84,1,0,1,100.0
522.99,1,0,1,100.0
399.07,1,0,1,100.0
257.36,1,0,1,100.0
809.22,1,0,1,100.0
4662.38,1,0,1,100.0
5734.06,1,0,1,100.0
186.16,1,0,1,100.0
131.52,1,0,1,100.0
452.66,1,0,1,100.0
129.73,1,0,1,100.0
432.43,1,0,1,100.0
381.64,1,0,1,100.0
381.3,1,0,1,100.0
326.82,1,0,1,100.0
503.06,1,0,1,100.0
112.44,1,0,1,100.0
3668.78,1,0,1,100.0
378.02,1,0,1,100.0
267.3,1,0,1,100.0
328.36,1,0,1,100.0
238.33,1,0,1,100.0
847.9,1,0,1,100.0
299.92,1,0,1,100.0
4677.34,1,0,1,100.0
451.0,1,0,1,100.0
499.58,1,0,1,100.0
730.33,1,0,1,100.0
399.79,1,0,1,100.0
375.87,1,0,1,100.0
118.19,1,0,1,100.0
3200.68,1,0,1,100.0
4734.42,1,0,1,100.0
201.74,1,0,1,100.0
335.48,1,0,1,100.0
280.58,1,0,1,100.0
559.18,1,0,1,100.0
354.96,1,0,1,100.0
275.16,1,0,1,100.0
515.5,1,0,1,100.0
116.44,1,0,1,100.0
361.02,1,0,1,100.0
1069.43,1,0,1,100.0
484.12,1,0,1,100.0
452.72,1,0,1,100.0
5647.26,1,0,1,100.0
1941.05,1,0,1,100.0
254.26,1,0,1,100.0
343.05,1,0,1,100.0
626.02,1,0,1,100.0
371.23,1,0,1,100.0
2380.4,1,0,1,100.0
3395.62,1,0,1,100.0
144.22,1,0,1,100.0
320.27,1,0,1,100.0
366.43,1,0,1,100.0
904.01,1,0,1,100.0
342.36,1,0,1,100.0
462.12,1,0,1,100.0
1842.67,1,0,1,100.0
1847.61,1,0,1,100.0
738.08,1,0,1,100.0
313.38,1,0,1,100.0
744.36,1,0,1,100.0
322.43,1,0,1,100.0
436.52,1,0,1,100.0
203.13,1,0,1,100.0
254.1,1,0,1,100.0
347.38,1,0,1,100.0
1368.72,1,0,1,100.0
1588.74,1,0,1,100.0
229.62,1,0,1,100.0
553.46,1,0,1,100.0
296.43,1,0,1,100.0
416.92,1,0,1,100.0
935.51,1,0,1,100.0
508.81,1,0,1,100.0
713.28,1,0,1,100.0
1119.3,1,0,1,100.0
462.17,1,0,1,100.0
406.05,1,0,1,100.0
272.32,1,0,1,100.0
5734.27,1,0,1,100.0
1856.82,1,0,1,100.0
325.62,1,0,1,100.0
367.55,1,0,1,100.0
218.26,1,0,1,100.0
813.45,1,0,1,100.0
691.56,1,0,1,100.0
444.42,1,0,1,100.0
579.35,1,0,1,100.0
1062.95,1,0,1,100.0
590.04,1,0,1,100.0
739.24,1,0,1,100.0
325.93,1,0,1,100.0
140.6,1,0,1,100.0
122.44,1,0,1,100.0
504.09,1,0,1,100.0
269.17,1,0,1,100.0
534.82,1,0,1,100.0
625.02,1,0,1,100.0
376.52,1,0,1,100.0
428.1,1,0,1,100.0
252.79,1,0,1,100.0
208.53,1,0,1,100.0
132.29,1,0,1,100.0
624.9,1,0,1,100.0
915.46,1,0,1,100.0
419.87,1,0,1,100.0
171.8,1,0,1,100.0
142.19,1,0,1,100.0
460.65,1,0,1,100.0
341.04,1,0,1,100.0
412.82,1,0,1,100.0
184.1,1,0,1,100.0
457.76,1,0,1,100.0
281.23,1,0,1,100.0
700.03,1,0,1,100.0
477.03,1,0,1,100.0
121.85,1,0,1,100.0
266.72,1,0,1,100.0
299.16,1,0,1,100.0
472.11,1,0,1,100.0
814.73,1,0,1,100.0
388.47,1,0,1,100.0
356.07,1,0,1,100.0
1157.07,1,0,1,100.0
986.56,1,0,1,100.0
204.38,1,0,1,100.0
731.41,1,0,1,100.0
341.93,1,0,1,100.0
365.15,1,0,1,100.0
352.35,1,0,1,100.0
963.86,1,0,1,100.0
281.5,1,0,1,100.0
377.93,1,0,1,100.0
969.66,1,0,1,100.0
213.72,1,0,1,100.0
1056.81,1,0,1,100.0
363.14,1,0,1,100.0
79.22,1,0,1,100.0
783.96,1,0,1,100.0
419.49,1,0,1,100.0
1042.76,1,0,1,100.0
537.44,1,0,1,100.0
639.53,1,0,1,100.0
515.99,1,0,1,100.0
694.99,1,0,1,100.0
515.49,1,0,1,100.0
558.51,1,0,1,100.0
412.22,1,0,1,100.0
