customer,#total,#benign,#fraud,%fraud
'C198230909',167,167,0,0.0
'C116665031',167,167,0,0.0
'C1640022626',167,167,0,0.0
'C1224222502',167,167,0,0.0
'C1129461636',167,167,0,0.0
'C1513653440',167,167,0,0.0
'C365152877',167,167,0,0.0
'C131682780',167,167,0,0.0
'C2036557936',167,167,0,0.0
'C857032107',167,167,0,0.0
'C1862169273',167,167,0,0.0
'C76052944',167,167,0,0.0
'C1769359992',167,167,0,0.0
'C81568098',167,167,0,0.0
'C1628447668',167,167,0,0.0
'C1966502638',167,167,0,0.0
'C27152267',167,167,0,0.0
'C1007790716',167,167,0,0.0
'C1648096390',167,167,0,0.0
'C1174105749',167,167,0,0.0
'C1178005728',167,167,0,0.0
'C1239061472',167,167,0,0.0
'C1374607221',167,167,0,0.0
'C1893753407',167,167,0,0.0
'C728039227',167,167,0,0.0
'C1098443227',167,167,0,0.0
'C333185464',167,167,0,0.0
'C917831365',167,167,0,0.0
'C879949041',167,167,0,0.0
'C1074203200',167,167,0,0.0
'C135434041',167,167,0,0.0
'C1086957388',167,167,0,0.0
'C1023803355',167,167,0,0.0
'C1604376835',167,167,0,0.0
'C1844695541',167,167,0,0.0
'C1425719203',167,167,0,0.0
'C1954938610',167,167,0,0.0
'C722887134',167,167,0,0.0
'C2123693067',167,167,0,0.0
'C223315547',167,167,0,0.0
'C1584479959',167,167,0,0.0
'C1501156188',167,167,0,0.0
'C9169170',167,167,0,0.0
'C837113913',167,167,0,0.0
'C215334224',167,167,0,0.0
'C387520458',167,167,0,0.0
'C751786199',167,167,0,0.0
'C957771834',167,167,0,0.0
'C11116138',167,167,0,0.0
'C448362974',167,167,0,0.0
'C1014847580',167,167,0,0.0
'C1179833140',167,167,0,0.0
'C617179674',167,167,0,0.0
'C1440811710',167,167,0,0.0
'C1097812196',167,167,0,0.0
'C1177478758',167,167,0,0.0
'C1202857292',167,167,0,0.0
'C509546455',167,167,0,0.0
'C986553990',166,166,0,0.0
'C638163213',166,166,0,0.0
'C1156346576',166,166,0,0.0
'C603081336',166,166,0,0.0
'C916497516',166,166,0,0.0
'C662187574',166,166,0,0.0
'C1424475955',166,166,0,0.0
'C2038427935',166,166,0,0.0
'C177123752',166,166,0,0.0
'C1214229415',166,166,0,0.0
'C601235628',166,166,0,0.0
'C1556912476',166,166,0,0.0
'C566232847',166,166,0,0.0
'C745099746',166,166,0,0.0
'C2115574807',166,166,0,0.0
'C885081673',166,166,0,0.0
'C1899001756',166,166,0,0.0
'C717345438',166,166,0,0.0
'C1494778598',166,166,0,0.0
'C1697472909',166,166,0,0.0
'C1930258744',166,166,0,0.0
'C1117294574',166,166,0,0.0
'C566628469',166,166,0,0.0
'C1974668487',166,166,0,0.0
'C1763311989',166,166,0,0.0
'C1767929602',166,166,0,0.0
'C682298914',166,166,0,0.0
'C1527362143',166,166,0,0.0
'C407368472',166,166,0,0.0
'C1674674654',166,166,0,0.0
'C1698214137',166,166,0,0.0
'C325775693',166,166,0,0.0
'C1904086644',166,166,0,0.0
'C1562537029',166,166,0,0.0
'C966602067',166,166,0,0.0
'C1895811684',166,166,0,0.0
'C1063753312',166,166,0,0.0
'C1607867760',166,166,0,0.0
'C1799882713',166,166,0,0.0
'C550190826',166,166,0,0.0
'C350553475',166,166,0,0.0
'C686669439',166,166,0,0.0
'C1621267054',166,166,0,0.0
'C474891377',166,166,0,0.0
'C62153477',166,166,0,0.0
'C1148771999',166,166,0,0.0
'C1273564839',166,166,0,0.0
'C926583171',166,166,0,0.0
'C58432631',166,166,0,0.0
'C581878341',166,166,0,0.0
'C1953872129',166,166,0,0.0
'C1038733568',166,166,0,0.0
'C404247926',166,166,0,0.0
'C188367998',166,166,0,0.0
'C989137021',166,166,0,0.0
'C1722987449',166,166,0,0.0
'C1164613439',166,166,0,0.0
'C200511130',166,166,0,0.0
'C567616900',166,166,0,0.0
'C861930901',166,166,0,0.0
'C1396720108',166,166,0,0.0
'C830053540',166,166,0,0.0
'C908342050',166,166,0,0.0
'C1304621872',166,166,0,0.0
'C1510402289',166,166,0,0.0
'C1338020899',166,166,0,0.0
'C1690923384',166,166,0,0.0
'C455036670',166,166,0,0.0
'C1848884864',166,166,0,0.0
'C298468219',166,166,0,0.0
'C823141445',166,166,0,0.0
'C1487982242',166,166,0,0.0
'C143836998',166,166,0,0.0
'C389387421',166,166,0,0.0
'C319933645',166,166,0,0.0
'C71120756',166,166,0,0.0
'C1232356156',166,166,0,0.0
'C819978438',166,166,0,0.0
'C423454023',166,166,0,0.0
'C2109595609',166,166,0,0.0
'C1321889892',166,166,0,0.0
'C2115344024',166,166,0,0.0
'C866263389',166,166,0,0.0
'C1258454385',166,166,0,0.0
'C1741401017',166,166,0,0.0
'C586830923',166,166,0,0.0
'C896887653',165,165,0,0.0
'C1721541488',165,165,0,0.0
'C206074131',165,165,0,0.0
'C2042503226',165,165,0,0.0
'C1032715879',165,165,0,0.0
'C1808964355',165,165,0,0.0
'C956954767',165,165,0,0.0
'C294914134',165,165,0,0.0
'C151715772',165,165,0,0.0
'C986156699',165,165,0,0.0
'C2126946323',165,165,0,0.0
'C383368009',165,165,0,0.0
'C474894075',165,165,0,0.0
'C1499363341',165,165,0,0.0
'C763005836',165,165,0,0.0
'C1066456457',165,165,0,0.0
'C1299496226',165,165,0,0.0
'C1861439904',165,165,0,0.0
'C2110532720',165,165,0,0.0
'C277720476',165,165,0,0.0
'C1093060677',165,165,0,0.0
'C1189231170',165,165,0,0.0
'C871505790',165,165,0,0.0
'C514864285',165,165,0,0.0
'C171977183',165,165,0,0.0
'C429242189',165,165,0,0.0
'C2016890783',165,165,0,0.0
'C77415586',165,165,0,0.0
'C168579211',165,165,0,0.0
'C2136232396',165,165,0,0.0
'C1629152705',165,165,0,0.0
'C959023117',165,165,0,0.0
'C1846201961',165,165,0,0.0
'C208889378',165,165,0,0.0
'C1397554341',165,165,0,0.0
'C1196149230',165,165,0,0.0
'C752356138',165,165,0,0.0
'C274026379',165,165,0,0.0
'C1735920391',165,165,0,0.0
'C1744098311',165,165,0,0.0
'C2013871968',165,165,0,0.0
'C91915601',165,165,0,0.0
'C671392477',165,165,0,0.0
'C1855693993',165,165,0,0.0
'C83204562',165,165,0,0.0
'C911735174',165,165,0,0.0
'C1922022324',165,165,0,0.0
'C1739741081',165,165,0,0.0
'C1376617526',165,165,0,0.0
'C798657650',165,165,0,0.0
'C1904362781',165,165,0,0.0
'C1376957295',165,165,0,0.0
'C1014124305',165,165,0,0.0
'C682529129',165,165,0,0.0
'C899813705',165,165,0,0.0
'C191366309',165,165,0,0.0
'C1801270098',165,165,0,0.0
'C1469453217',165,165,0,0.0
'C1047374909',165,165,0,0.0
'C2044070952',165,165,0,0.0
'C299068475',165,165,0,0.0
'C1409858085',165,165,0,0.0
'C2066612191',165,165,0,0.0
'C70991061',165,165,0,0.0
'C1497367004',165,165,0,0.0
'C860156566',165,165,0,0.0
'C2033310172',165,165,0,0.0
'C1214964999',165,165,0,0.0
'C621230638',165,165,0,0.0
'C954636025',165,165,0,0.0
'C1385115265',165,165,0,0.0
'C1905396523',165,165,0,0.0
'C368299362',165,165,0,0.0
'C748216113',165,165,0,0.0
'C1033848759',165,165,0,0.0
'C1872803698',165,165,0,0.0
'C900235765',165,165,0,0.0
'C1130259702',164,164,0,0.0
'C648063518',164,164,0,0.0
'C949023995',164,164,0,0.0
'C1916796804',164,164,0,0.0
'C1807153148',164,164,0,0.0
'C713872230',164,164,0,0.0
'C656405809',164,164,0,0.0
'C344259725',164,164,0,0.0
'C1266329800',164,164,0,0.0
'C344248234',164,164,0,0.0
'C1089848865',164,164,0,0.0
'C1756466427',164,164,0,0.0
'C1750362802',164,164,0,0.0
'C2037169176',164,164,0,0.0
'C545527660',164,164,0,0.0
'C635603510',164,164,0,0.0
'C1646712119',164,164,0,0.0
'C1681976106',164,164,0,0.0
'C734397713',164,164,0,0.0
'C1823983599',164,164,0,0.0
'C775101977',164,164,0,0.0
'C1815981756',164,164,0,0.0
'C564473555',164,164,0,0.0
'C236106052',164,164,0,0.0
'C1510459992',164,164,0,0.0
'C1225717157',164,164,0,0.0
'C1207877529',164,164,0,0.0
'C1857140958',164,164,0,0.0
'C32640811',164,164,0,0.0
'C620327304',164,164,0,0.0
'C2058916086',164,164,0,0.0
'C1189367947',164,164,0,0.0
'C1754543106',164,164,0,0.0
'C1059534096',164,164,0,0.0
'C824676284',164,164,0,0.0
'C1793707767',164,164,0,0.0
'C1735092211',164,164,0,0.0
'C420348872',164,164,0,0.0
'C1145304322',164,164,0,0.0
'C1973203074',164,164,0,0.0
'C1676378077',164,164,0,0.0
'C117577408',164,164,0,0.0
'C1002759277',164,164,0,0.0
'C1090604904',164,164,0,0.0
'C1692355722',164,164,0,0.0
'C1713848243',164,164,0,0.0
'C1986443469',164,164,0,0.0
'C2068249421',164,164,0,0.0
'C2100825064',164,164,0,0.0
'C1718591511',164,164,0,0.0
'C88392294',164,164,0,0.0
'C1899061870',164,164,0,0.0
'C579648989',164,164,0,0.0
'C1622587363',164,164,0,0.0
'C121798652',164,164,0,0.0
'C1084672760',164,164,0,0.0
'C529952024',164,164,0,0.0
'C630392370',164,164,0,0.0
'C899895612',164,164,0,0.0
'C851417480',164,164,0,0.0
'C1043944424',164,164,0,0.0
'C1214826221',164,164,0,0.0
'C1551465414',163,163,0,0.0
'C1937615372',163,163,0,0.0
'C1813956515',163,163,0,0.0
'C2704357',163,163,0,0.0
'C1862556322',163,163,0,0.0
'C1615196201',163,163,0,0.0
'C1017469037',163,163,0,0.0
'C743791359',163,163,0,0.0
'C1486017704',163,163,0,0.0
'C1067165398',163,163,0,0.0
'C1158233054',163,163,0,0.0
'C25346278',163,163,0,0.0
'C1638268213',163,163,0,0.0
'C345640256',163,163,0,0.0
'C200459252',163,163,0,0.0
'C396716441',163,163,0,0.0
'C2078460335',163,163,0,0.0
'C1464030920',163,163,0,0.0
'C836424975',163,163,0,0.0
'C1350068848',163,163,0,0.0
'C923919564',163,163,0,0.0
'C369405043',163,163,0,0.0
'C1575099263',163,163,0,0.0
'C1135495199',163,163,0,0.0
'C701909142',163,163,0,0.0
'C1133451243',163,163,0,0.0
'C332229910',163,163,0,0.0
'C1083859927',163,163,0,0.0
'C1876642037',163,163,0,0.0
'C1418055040',163,163,0,0.0
'C1470676414',163,163,0,0.0
'C25759288',163,163,0,0.0
'C1377339988',163,163,0,0.0
'C1354917220',163,163,0,0.0
'C230488939',163,163,0,0.0
'C585290792',163,163,0,0.0
'C1705346216',163,163,0,0.0
'C1130847219',163,163,0,0.0
'C30374753',163,163,0,0.0
'C1147125608',163,163,0,0.0
'C1104967901',163,163,0,0.0
'C1986046665',163,163,0,0.0
'C911582672',163,163,0,0.0
'C545102882',163,163,0,0.0
'C52299933',163,163,0,0.0
'C1049957303',163,163,0,0.0
'C599960999',163,163,0,0.0
'C546927133',163,163,0,0.0
'C892943299',163,163,0,0.0
'C1563705147',162,162,0,0.0
'C1502804084',162,162,0,0.0
'C203427830',162,162,0,0.0
'C2063978670',162,162,0,0.0
'C210563051',162,162,0,0.0
'C2038018161',162,162,0,0.0
'C1299474405',162,162,0,0.0
'C476313806',162,162,0,0.0
'C1542255731',162,162,0,0.0
'C480961011',162,162,0,0.0
'C297351696',162,162,0,0.0
'C2049000934',162,162,0,0.0
'C1233802034',162,162,0,0.0
'C1893177739',162,162,0,0.0
'C318417129',162,162,0,0.0
'C1533572842',162,162,0,0.0
'C673048498',162,162,0,0.0
'C255691679',162,162,0,0.0
'C840928568',162,162,0,0.0
'C1526175877',162,162,0,0.0
'C26716153',162,162,0,0.0
'C1072166767',162,162,0,0.0
'C1248053373',162,162,0,0.0
'C420340345',162,162,0,0.0
'C692102449',162,162,0,0.0
'C1655680166',162,162,0,0.0
'C2083329818',162,162,0,0.0
'C135716487',162,162,0,0.0
'C369115109',162,162,0,0.0
'C944367934',162,162,0,0.0
'C741739992',162,162,0,0.0
'C2007253908',162,162,0,0.0
'C44197733',162,162,0,0.0
'C1004109477',162,162,0,0.0
'C1149495561',162,162,0,0.0
'C2123823248',162,162,0,0.0
'C2066736149',162,162,0,0.0
'C176392439',162,162,0,0.0
'C1690594556',162,162,0,0.0
'C59433821',162,162,0,0.0
'C1797237747',162,162,0,0.0
'C285306155',162,162,0,0.0
'C1941625566',161,161,0,0.0
'C1187730955',161,161,0,0.0
'C734817849',161,161,0,0.0
'C856318696',161,161,0,0.0
'C1969430351',161,161,0,0.0
'C175698222',161,161,0,0.0
'C1886601622',161,161,0,0.0
'C1433132752',161,161,0,0.0
'C10745331',161,161,0,0.0
'C300112558',161,161,0,0.0
'C1508025585',161,161,0,0.0
'C1420603517',161,161,0,0.0
'C1375103798',161,161,0,0.0
'C155920620',161,161,0,0.0
'C2132916640',161,161,0,0.0
'C1309194397',161,161,0,0.0
'C1815278899',161,161,0,0.0
'C1278181986',161,161,0,0.0
'C2108669396',161,161,0,0.0
'C260840933',161,161,0,0.0
'C970603000',161,161,0,0.0
'C686064678',161,161,0,0.0
'C729168812',161,161,0,0.0
'C1169655012',161,161,0,0.0
'C1648056680',161,161,0,0.0
'C1798653291',161,161,0,0.0
'C809674942',161,161,0,0.0
'C1582197917',161,161,0,0.0
'C1558209795',161,161,0,0.0
'C959506480',161,161,0,0.0
'C1187979419',161,161,0,0.0
'C546328029',161,161,0,0.0
'C354971512',161,161,0,0.0
'C185428348',161,161,0,0.0
'C1156509589',161,161,0,0.0
'C1720950881',161,161,0,0.0
'C638917294',161,161,0,0.0
'C1389923471',161,161,0,0.0
'C1477499235',161,161,0,0.0
'C1656946498',161,161,0,0.0
'C2029865097',161,161,0,0.0
'C1292140369',161,161,0,0.0
'C1374422827',161,161,0,0.0
'C438541016',161,161,0,0.0
'C1304286493',161,161,0,0.0
'C970538683',161,161,0,0.0
'C2042324703',161,161,0,0.0
'C677660361',161,161,0,0.0
'C1549322511',161,161,0,0.0
'C1275741147',160,160,0,0.0
'C1990073844',160,160,0,0.0
'C105013970',160,160,0,0.0
'C286580355',160,160,0,0.0
'C488606576',160,160,0,0.0
'C1078619612',160,160,0,0.0
'C192974759',160,160,0,0.0
'C30024621',160,160,0,0.0
'C1347371891',160,160,0,0.0
'C445432762',160,160,0,0.0
'C620551378',160,160,0,0.0
'C1645168081',160,160,0,0.0
'C2111849765',160,160,0,0.0
'C2062758473',160,160,0,0.0
'C1495681901',160,160,0,0.0
'C985732014',160,160,0,0.0
'C725307945',160,160,0,0.0
'C1819751403',160,160,0,0.0
'C1517820871',160,160,0,0.0
'C2094478222',160,160,0,0.0
'C442137737',160,160,0,0.0
'C1945520078',160,160,0,0.0
'C1853277977',160,160,0,0.0
'C543938207',160,160,0,0.0
'C759264122',160,160,0,0.0
'C1628225593',160,160,0,0.0
'C307655955',160,160,0,0.0
'C964635168',160,160,0,0.0
'C1896147467',160,160,0,0.0
'C1060018471',160,160,0,0.0
'C1472579779',160,160,0,0.0
'C1684213034',160,160,0,0.0
'C1806963277',160,160,0,0.0
'C1793075309',160,160,0,0.0
'C892313955',160,160,0,0.0
'C1043282651',160,160,0,0.0
'C874655320',160,160,0,0.0
'C1545341907',160,160,0,0.0
'C1794686407',160,160,0,0.0
'C2143703121',160,160,0,0.0
'C1118984324',160,160,0,0.0
'C961738915',160,160,0,0.0
'C1679796651',160,160,0,0.0
'C1622124632',159,159,0,0.0
'C1698653726',159,159,0,0.0
'C1999090638',159,159,0,0.0
'C1633477199',159,159,0,0.0
'C1614239388',159,159,0,0.0
'C772895850',159,159,0,0.0
'C663226052',159,159,0,0.0
'C1274818444',159,159,0,0.0
'C1035222482',159,159,0,0.0
'C1657987748',159,159,0,0.0
'C1528848756',159,159,0,0.0
'C1404589205',159,159,0,0.0
'C495124555',159,159,0,0.0
'C2068909690',159,159,0,0.0
'C1860775846',159,159,0,0.0
'C144783459',159,159,0,0.0
'C59713083',159,159,0,0.0
'C1214628974',159,159,0,0.0
'C238779431',159,159,0,0.0
'C1358225719',159,159,0,0.0
'C1755124222',159,159,0,0.0
'C901739086',159,159,0,0.0
'C1644291222',159,159,0,0.0
'C2095181585',159,159,0,0.0
'C389281305',159,159,0,0.0
'C2070292195',159,159,0,0.0
'C1996249538',158,158,0,0.0
'C1560259762',158,158,0,0.0
'C56197730',158,158,0,0.0
'C485578112',158,158,0,0.0
'C769422228',158,158,0,0.0
'C158319863',158,158,0,0.0
'C39607150',158,158,0,0.0
'C233548839',158,158,0,0.0
'C2074365962',158,158,0,0.0
'C309780280',158,158,0,0.0
'C1049562739',158,158,0,0.0
'C602373594',158,158,0,0.0
'C1570165892',158,158,0,0.0
'C592766342',158,158,0,0.0
'C588841669',158,158,0,0.0
'C1923131377',158,158,0,0.0
'C374053775',158,158,0,0.0
'C1474149613',158,158,0,0.0
'C1020355960',158,158,0,0.0
'C1374011975',158,158,0,0.0
'C1606614105',158,158,0,0.0
'C1768220463',158,158,0,0.0
'C1790426542',158,158,0,0.0
'C1377736719',157,157,0,0.0
'C1210957250',157,157,0,0.0
'C2134625729',157,157,0,0.0
'C1364381627',157,157,0,0.0
'C1666444221',157,157,0,0.0
'C489185823',157,157,0,0.0
'C1050807234',157,157,0,0.0
'C1048694975',157,157,0,0.0
'C200882642',157,157,0,0.0
'C1567160901',157,157,0,0.0
'C1809945143',157,157,0,0.0
'C597262762',157,157,0,0.0
'C1229674572',157,157,0,0.0
'C1902378891',157,157,0,0.0
'C338456981',157,157,0,0.0
'C1238891395',157,157,0,0.0
'C1454930581',157,157,0,0.0
'C608244416',157,157,0,0.0
'C138445718',157,157,0,0.0
'C1956908177',157,157,0,0.0
'C662931726',156,156,0,0.0
'C1987405562',156,156,0,0.0
'C1373973501',156,156,0,0.0
'C737765767',156,156,0,0.0
'C747353905',156,156,0,0.0
'C1882920635',156,156,0,0.0
'C1783206868',156,156,0,0.0
'C530747890',156,156,0,0.0
'C1034685704',156,156,0,0.0
'C1809615650',156,156,0,0.0
'C123366357',156,156,0,0.0
'C728864298',156,156,0,0.0
'C1433318702',156,156,0,0.0
'C805014659',156,156,0,0.0
'C1677624934',156,156,0,0.0
'C1246760376',156,156,0,0.0
'C1077245673',156,156,0,0.0
'C497246334',156,156,0,0.0
'C1825783439',156,156,0,0.0
'C98687952',156,156,0,0.0
'C1362863442',156,156,0,0.0
'C1139944236',156,156,0,0.0
'C259158925',156,156,0,0.0
'C5377162',156,156,0,0.0
'C1887082660',156,156,0,0.0
'C1538971214',156,156,0,0.0
'C546957379',155,155,0,0.0
'C1325638360',155,155,0,0.0
'C951660772',155,155,0,0.0
'C1610467120',155,155,0,0.0
'C2134399963',155,155,0,0.0
'C975211427',155,155,0,0.0
'C1903856065',155,155,0,0.0
'C450584964',155,155,0,0.0
'C323996741',155,155,0,0.0
'C628232611',155,155,0,0.0
'C1396978257',155,155,0,0.0
'C1100337763',155,155,0,0.0
'C324262354',155,155,0,0.0
'C1417312384',155,155,0,0.0
'C1828122',155,155,0,0.0
'C363287468',155,155,0,0.0
'C610735261',155,155,0,0.0
'C2020967123',155,155,0,0.0
'C1239154010',155,155,0,0.0
'C1143297842',155,155,0,0.0
'C1425441042',154,154,0,0.0
'C1320820565',154,154,0,0.0
'C1342118588',154,154,0,0.0
'C669906110',154,154,0,0.0
'C7197142',154,154,0,0.0
'C503124737',154,154,0,0.0
'C1431362064',154,154,0,0.0
'C804094956',154,154,0,0.0
'C1900716037',154,154,0,0.0
'C2005093875',154,154,0,0.0
'C1263267362',154,154,0,0.0
'C623466885',154,154,0,0.0
'C1453275851',154,154,0,0.0
'C573965612',154,154,0,0.0
'C1658450442',154,154,0,0.0
'C1825851538',153,153,0,0.0
'C1884342559',153,153,0,0.0
'C16791543',153,153,0,0.0
'C1282628311',153,153,0,0.0
'C169255115',153,153,0,0.0
'C1827713539',153,153,0,0.0
'C451189693',153,153,0,0.0
'C1321650743',153,153,0,0.0
'C819388154',153,153,0,0.0
'C878904462',153,153,0,0.0
'C54706398',153,153,0,0.0
'C98707741',152,152,0,0.0
'C1341662543',152,152,0,0.0
'C787259637',152,152,0,0.0
'C695481887',152,152,0,0.0
'C1437099450',152,152,0,0.0
'C145230032',152,152,0,0.0
'C137986193',152,152,0,0.0
'C1816813783',152,152,0,0.0
'C116386695',152,152,0,0.0
'C59149030',152,152,0,0.0
'C1516302826',152,152,0,0.0
'C257664421',152,152,0,0.0
'C2003246685',152,152,0,0.0
'C1580712621',152,152,0,0.0
'C1208123566',152,152,0,0.0
'C968861433',152,152,0,0.0
'C1351458855',152,152,0,0.0
'C1878030169',152,152,0,0.0
'C96868586',152,152,0,0.0
'C743934970',152,152,0,0.0
'C1960866892',151,151,0,0.0
'C800967034',151,151,0,0.0
'C188084843',151,151,0,0.0
'C168361707',151,151,0,0.0
'C1962882634',151,151,0,0.0
'C323226584',151,151,0,0.0
'C1196808546',151,151,0,0.0
'C1543709139',151,151,0,0.0
'C746599731',151,151,0,0.0
'C1579865062',151,151,0,0.0
'C644344959',151,151,0,0.0
'C1152835627',151,151,0,0.0
'C1108226372',151,151,0,0.0
'C282483842',150,150,0,0.0
'C962830776',150,150,0,0.0
'C298317613',150,150,0,0.0
'C1192557067',150,150,0,0.0
'C1598533502',150,150,0,0.0
'C2112350124',150,150,0,0.0
'C841817769',150,150,0,0.0
'C1216409727',149,149,0,0.0
'C34676686',149,149,0,0.0
'C1808704110',149,149,0,0.0
'C803365419',149,149,0,0.0
'C722447556',149,149,0,0.0
'C247656929',149,149,0,0.0
'C1949469724',149,149,0,0.0
'C459595150',149,149,0,0.0
'C285513182',149,149,0,0.0
'C1492110515',149,149,0,0.0
'C1654186046',149,149,0,0.0
'C1171394321',149,149,0,0.0
'C1577880868',149,149,0,0.0
'C21207783',149,149,0,0.0
'C1043677034',149,149,0,0.0
'C1855266571',149,149,0,0.0
'C1216867117',149,149,0,0.0
'C87697988',149,149,0,0.0
'C83613815',148,148,0,0.0
'C923875417',148,148,0,0.0
'C1913127981',148,148,0,0.0
'C467035555',148,148,0,0.0
'C306854291',148,148,0,0.0
'C598452144',148,148,0,0.0
'C232299558',148,148,0,0.0
'C145901862',148,148,0,0.0
'C1911232863',148,148,0,0.0
'C282411136',148,148,0,0.0
'C288613043',148,148,0,0.0
'C876777476',148,148,0,0.0
'C604267980',148,148,0,0.0
'C1158752013',148,148,0,0.0
'C648467088',148,148,0,0.0
'C783259685',148,148,0,0.0
'C144168365',148,148,0,0.0
'C39858251',147,147,0,0.0
'C450845582',147,147,0,0.0
'C1060120913',147,147,0,0.0
'C1971105040',147,147,0,0.0
'C227554892',147,147,0,0.0
'C295094185',147,147,0,0.0
'C790593937',147,147,0,0.0
'C1651213581',147,147,0,0.0
'C676156739',147,147,0,0.0
'C1984083185',147,147,0,0.0
'C843083567',147,147,0,0.0
'C1891401770',146,146,0,0.0
'C1519265307',146,146,0,0.0
'C1529464275',146,146,0,0.0
'C727658706',146,146,0,0.0
'C1677202028',146,146,0,0.0
'C1631162170',146,146,0,0.0
'C1453715655',146,146,0,0.0
'C927830595',146,146,0,0.0
'C757503768',145,145,0,0.0
'C364273844',145,145,0,0.0
'C2016264883',145,145,0,0.0
'C34104097',145,145,0,0.0
'C24691837',145,145,0,0.0
'C1178726445',145,145,0,0.0
'C210318225',145,145,0,0.0
'C1135201785',145,145,0,0.0
'C1995039136',145,145,0,0.0
'C150523972',145,145,0,0.0
'C36546691',144,144,0,0.0
'C1085689043',144,144,0,0.0
'C1806256044',144,144,0,0.0
'C1566647188',144,144,0,0.0
'C1895615571',144,144,0,0.0
'C1114685649',144,144,0,0.0
'C535324444',144,144,0,0.0
'C1018653381',144,144,0,0.0
'C508633218',144,144,0,0.0
'C864134074',144,144,0,0.0
'C742393642',144,144,0,0.0
'C113294083',144,144,0,0.0
'C1692967183',143,143,0,0.0
'C61142824',143,143,0,0.0
'C463841109',143,143,0,0.0
'C98014803',143,143,0,0.0
'C1511894714',143,143,0,0.0
'C805469502',142,142,0,0.0
'C378899672',142,142,0,0.0
'C38251321',142,142,0,0.0
'C1762043633',142,142,0,0.0
'C1133298590',142,142,0,0.0
'C1480064437',142,142,0,0.0
'C755615643',142,142,0,0.0
'C424790668',142,142,0,0.0
'C1575367607',142,142,0,0.0
'C1949440316',142,142,0,0.0
'C2145337724',142,142,0,0.0
'C1340235335',141,141,0,0.0
'C1690793519',141,141,0,0.0
'C1369559766',141,141,0,0.0
'C388262831',141,141,0,0.0
'C17359646',141,141,0,0.0
'C802590979',141,141,0,0.0
'C1639665156',141,141,0,0.0
'C1389003663',141,141,0,0.0
'C1098012335',141,141,0,0.0
'C1491518488',141,141,0,0.0
'C1648543319',141,141,0,0.0
'C1056640661',141,141,0,0.0
'C2026269026',140,140,0,0.0
'C867847701',140,140,0,0.0
'C770308839',140,140,0,0.0
'C1187353931',140,140,0,0.0
'C90150703',140,140,0,0.0
'C93241312',140,140,0,0.0
'C976232384',140,140,0,0.0
'C2014729870',140,140,0,0.0
'C923543549',140,140,0,0.0
'C2032185280',140,140,0,0.0
'C966335674',139,139,0,0.0
'C64700533',139,139,0,0.0
'C1067668919',139,139,0,0.0
'C1706918687',139,139,0,0.0
'C1467731939',139,139,0,0.0
'C320158645',138,138,0,0.0
'C1634492186',138,138,0,0.0
'C146494822',138,138,0,0.0
'C1971497679',138,138,0,0.0
'C510046708',138,138,0,0.0
'C1897566795',138,138,0,0.0
'C739732151',138,138,0,0.0
'C133764711',138,138,0,0.0
'C1079965849',138,138,0,0.0
'C484986935',138,138,0,0.0
'C1715139',138,138,0,0.0
'C1890191192',138,138,0,0.0
'C1952040134',137,137,0,0.0
'C179748485',137,137,0,0.0
'C895429374',137,137,0,0.0
'C480118707',137,137,0,0.0
'C1586463432',137,137,0,0.0
'C899638721',137,137,0,0.0
'C617323407',137,137,0,0.0
'C312072263',137,137,0,0.0
'C1533000663',137,137,0,0.0
'C419754917',137,137,0,0.0
'C677202538',137,137,0,0.0
'C1505370540',137,137,0,0.0
'C1927849279',137,137,0,0.0
'C182918114',136,136,0,0.0
'C1802570035',136,136,0,0.0
'C749077907',136,136,0,0.0
'C497553923',136,136,0,0.0
'C447373253',136,136,0,0.0
'C714086473',136,136,0,0.0
'C11668910',136,136,0,0.0
'C1228110352',136,136,0,0.0
'C607766298',136,136,0,0.0
'C563214866',136,136,0,0.0
'C441989517',135,135,0,0.0
'C212188289',135,135,0,0.0
'C2113973089',135,135,0,0.0
'C1816212551',135,135,0,0.0
'C513710252',135,135,0,0.0
'C1620825260',135,135,0,0.0
'C346428597',135,135,0,0.0
'C1648145906',135,135,0,0.0
'C1353776547',134,134,0,0.0
'C2114634161',134,134,0,0.0
'C1456179400',134,134,0,0.0
'C2033826237',134,134,0,0.0
'C119274188',134,134,0,0.0
'C1771632349',134,134,0,0.0
'C1732609230',134,134,0,0.0
'C1341159565',134,134,0,0.0
'C1914083426',134,134,0,0.0
'C1810630647',133,133,0,0.0
'C1091680547',133,133,0,0.0
'C574852748',133,133,0,0.0
'C1642222517',133,133,0,0.0
'C1353625448',133,133,0,0.0
'C1116417172',133,133,0,0.0
'C1778512686',133,133,0,0.0
'C823286801',132,132,0,0.0
'C58668191',132,132,0,0.0
'C571527976',132,132,0,0.0
'C278409847',132,132,0,0.0
'C1931570160',132,132,0,0.0
'C1491288577',132,132,0,0.0
'C1461183154',132,132,0,0.0
'C475831512',131,131,0,0.0
'C1690998552',131,131,0,0.0
'C47462628',131,131,0,0.0
'C335592096',131,131,0,0.0
'C1495486273',131,131,0,0.0
'C120279480',131,131,0,0.0
'C359221218',131,131,0,0.0
'C1002658784',131,131,0,0.0
'C1140809068',130,130,0,0.0
'C1316936887',130,130,0,0.0
'C396866523',130,130,0,0.0
'C1679033854',129,129,0,0.0
'C533940472',129,129,0,0.0
